映射方式,专业ID,厂家ID,设备类型ID,告警对象类型ID,告警标题,厂家告警ID,告警解析辅助字段,厂家告警级别,适用的厂家版本号,告警类型,层速率,设备单板,网管告警级别,网管告警ID,告警解释,告警逻辑分类,告警逻辑子类,该事件对设备的影响,该事件对业务的影响,告警标准名,业务类型,业务信息,是否与对端网元相关,是否上报集团,告警唯一标识,发生时间,清除时间,省,地市ID,区县,网元名称,网元ID,告警定位对象名称,告警定位对象ID,定位信息,告警清除状态,网管告警流水号,设备类型名称,厂家,timestamp,告警发生与清除的时间差,告警标题出现次数
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,927FC5A7652A8EB8E05353801DAC9B20,2019-09-14 16:01:18,2019-09-15 02:59:50,湖南省,2011,,沅陵牧马溪,,沅陵牧马溪,,,已清除,2094818297,监控设备,鑫天兴,1568476878,39512,81
标准,1,15,929,929,BASE STATION HARDWARE PROBLEM,71004309,,1,TL18,设备原始告警,,,2,0103-002-006-10-001706,系统模块与射频模块之间的RP3连接或者扩展的基带模块和射频模块之间6Gbps不稳定。,操作维护,操作异常,设备全阻,业务全阻,系统模块与射频模块之间的RP3连接或者扩展的基带模块和射频模块之间6Gbps不稳定。,,,否,否,1042240_10.154.26.177,2019-09-14 16:01:54,2019-09-14 16:08:17,湖南省,2011,沅陵县,huhyldianxinyangmingxiNBNF-AirScale376908PT,,huhyldianxinyangmingxiNBNF-AirScale376908PT,,PLMN-PLMN/MRBTS-376908/EQM_R-1/HWTOP_R-1/CABLINK_R-1001,已清除,2094819056,eNodeB,诺基亚,1568476914,383,5
标准,8,713,32403,32403,输入断电告警,2010,传输节点,紧急,,设备原始告警,,,2,0500-000-002-10-000060,市电有无,低压配电告警,,无影响,无影响,输入断电告警,,,否,否,122269463,2019-09-14 16:03:58,2019-09-14 16:49:01,湖南省,2011,会同县,会同县广坪无线机房,,会同县广坪无线机房,,交流配电箱,已清除,2094843609,,,1568477038,2703,30
标准,1,15,929,929,NE3SWS AGENT NOT RESPONDING TO REQUESTS,9047,,1,TL18&SRAN18&TL18A&SRAN18A,设备原始告警,,,2,0103-002-006-10-003426,未收到网元告警,输入输出外部设备,外部告警,设备全阻,业务全阻,未收到网元告警,,,否,否,1042377_10.154.26.177,2019-09-14 16:05:27,2019-09-14 17:16:29,湖南省,2011,沅陵县,huhylyixiNBNF-AirScale377026PT,,huhylyixiNBNF-AirScale377026PT,,PLMN-PLMN/MRBTS-377026,已清除,2094832690,eNodeB,诺基亚,1568477127,4262,33
标准,1,5,929,929,eNodeB退服告警,407,,CRITICAL,BTS3900&BTS5900 V100R013C10SPC150,设备原始告警,,,2,0103-007-006-10-000266,OMC920每隔1分钟会向被管网元发送握手请求，当被管网元三次无应答时判定通信状态为断连，上报本告警。,操作维护,网管内部,可能设备全阻,可能业务受影响,网元连接中断,,,否,是,61b6b3ef-cf36-4b87-9c1e-2637b5922303,2019-09-14 16:05:51,2019-09-14 18:21:46,湖南省,2006,赫山区,益阳赫山区益马高速大桥村HL-D3900398089PT,,益阳赫山区益马高速大桥村HL-D3900398089PT,,"NeType: BTS3900 LTE| NeLocation: 益阳| vendor: | neName: 益阳赫山区益马高速大桥村HL-D3900398089PT| alarmName: 网元连接中断| alarmLocation: 网元名称=益阳赫山区益马高速大桥村HL-D3900398089PT, 网元IP地址=100.92.143.12, 网元IP地址(IP Mode)=NULL, 断连端口=6007, 断连错误码=N/A, 断连信息=端口握手超时, 适配层分区=MediationService0206, OMC IP=10.154.17.70| appendInfo: eNodeBId=398089",已清除,-2094834856,eNodeB,华为,1568477151,8155,249
标准,8,713,32403,32403,输入断电告警,2010,通信基站,紧急,,设备原始告警,,,2,0500_001_002_10_002010,市电有无,低压配电告警,,,未取到,输入断电告警,,,否,否,10265853,2019-09-14 16:07:42,2019-09-14 18:15:06,湖南省,2009,,吉首市排吼乡排吼无线机房,,吉首市排吼乡排吼无线机房,,交流配电屏,已清除,2094843602,,中兴,1568477262,7644,30
标准,1,5,929,929,eNodeB退服告警,-507,,MAJOR,BTS3900 V100R012C10,设备原始告警,,,2,0103-007-006-10-000266,基站退服,话务处理,设备退服,无影响,业务受影响,eNodeB退服告警,,,否,是,-507_系统派生_1213730,2019-09-14 16:08:07,2019-09-14 16:44:02,湖南省,2003,石鼓区,衡阳市区金色皇金HL-D39001039153TF,,衡阳市区金色皇金HL-D39001039153TF,,"NeType: BTS3900 LTE| NeLocation: 衡阳| vendor: | neName: 衡阳市区金色皇金HL-D39001039153TF| alarmName: 小区不可用告警| alarmLocation: eNodeB名称=衡阳市区金色皇金HL-D39001039153TF, 本地小区标识=1, 小区双工模式=TDD, NB-IoT小区指示=FALSE, 小区名称=衡阳市区金色皇金HLD39001039153TF-1, eNodeB标识=1039153, 小区标识=1, 具体问题=射频单元异常| appendInfo: 基站制式=L, 影响制式=L, 部署标识=NULL, 累计时长(s)=90, eNodeBId=1039153",已清除,2094852690,eNodeB,华为,1568477287,2155,249
标准,6,5,1403,32004,ODU_SNCP_PS,1-12541,,2,U2000V2R16,设备原始告警,速率无关,线路盘,2,0403-007-033-10-000204,ODU SNCP保护倒换,通信,倒换,可能设备局部故障,可能业务受影响,ODU_SNCP_PS,,,是,否,YIY-U2000-21-P_46136378,2019-09-14 16:13:15,2019-09-14 16:23:19,湖南省,2006,安化县,166-安化县综合楼-HW骨干OTN西环二平面,,166-安化县综合楼-HW骨干OTN西环二平面-1-0-12-TNU2N401 (/)-1,,YIY-U2000-21-P:655526:/rack=1/shelf=655526/slot=12/domain=wdm/port=1,已清除,2094862633,OTN,华为,1568477595,604,28
标准,6,5,1403,32004,ODU_SNCP_PS,1-12541,,2,U2000V2R16,设备原始告警,速率无关,线路盘,2,0403-007-033-10-000204,ODU SNCP保护倒换,通信,倒换,可能设备局部故障,可能业务受影响,ODU_SNCP_PS,,,是,否,YIY-U2000-21-P_46136353,2019-09-14 16:13:15,2019-09-14 16:23:19,湖南省,2006,桃江县,95-桃江县综合楼-HW骨干OTN西环二平面,,95-桃江县综合楼-HW骨干OTN西环二平面-1-0-12-TNU2N401 (/)-1,,YIY-U2000-21-P:655455:/rack=1/shelf=655455/slot=12/domain=wdm/port=1,已清除,2094862607,OTN,华为,1568477595,604,28
标准,1,6,929,929,基站退出服务,198094833,,1,V3.30.501P03/V3.30.502/V3.30.600,设备原始告警,,"CCE1;Remark:单板序列号= 284976900073, TDL eNBId=288102;"",""rNeUID"":"""",""rNeName"":"""",""rNeType"":""""}",2,0103-008-006-10-000237,该基站上的小区全部退出服务，基站无法提供业务时，上报此告警。,话务处理,设备退服,无影响,业务全阻,基站退服,,,否,是,1566208237032_10.154.19.92,2019-09-14 16:14:58,2019-09-14 16:30:56,湖南省,2004,宜章县,郴州宜章法堂高家ZL-B8300288102PT,,郴州宜章法堂高家ZL-B8300288102PT,,"sbn=7359,NodeMe=288102,Equipment=1,rack=1,shelf=1,board=1",已清除,2094926352,eNodeB,中兴,1568477698,958,65
标准,1,6,929,929,基站退出服务,198094422,,1,V3.30.501P03/V3.30.502/V3.30.600,设备原始告警,,"CCE1;Remark:单板序列号= 707219800854, L eNBId=543791;"",""rNeUID"":"""",""rNeName"":"""",""rNeType"":""""}",2,0103-008-006-10-000367,无线侧设备,话务处理,设备退服,无影响,业务全阻,基站退出服务,,,否,是,1566061341939_10.154.23.96,2019-09-14 16:16:02,2019-09-14 16:24:53,湖南省,2005,德山区,常德德电厂宿舍ZF-B8300543791PT,,常德德电厂宿舍ZF-B8300543791PT,,"sbn=7361,NodeMe=543791,Equipment=1,rack=1,shelf=1,board=1",已清除,2094904251,eNodeB,中兴,1568477762,531,65
标准,1,6,929,929,基站退出服务,198094833,,1,V3.30.501P03/V3.30.502/V3.30.600,设备原始告警,,"CCC;Remark:单板序列号= 275006700096, TDL eNBId=468882;"",""rNeUID"":"""",""rNeName"":"""",""rNeType"":""""}",2,0103-008-006-10-000237,该基站上的小区全部退出服务，基站无法提供业务时，上报此告警。,话务处理,设备退服,无影响,业务全阻,基站退服,,,否,是,1567178053234_10.154.23.30,2019-09-14 16:16:05,2019-09-14 16:24:54,湖南省,2005,德山区,常德德电厂宿舍ZL-B8300468882PT,,常德德电厂宿舍ZL-B8300468882PT,,"sbn=7361,NodeMe=468882,Equipment=1,rack=1,shelf=1,board=1",已清除,2094904347,eNodeB,中兴,1568477765,529,65
标准,1,15,929,929,BASE STATION CONNECTIVITY LOST,76566202,,1,TL15A/TL16A,设备原始告警,,,2,0103-002-006-10-001381,到MME的SCTP连接中断。原因可能是到MME的线缆被拔出。,中继与传输,光纤故障,设备全阻,业务全阻,7656基站连接丢失:S1接口传输层连接故障,,,否,否,2883031_10.154.20.177,2019-09-14 16:19:24,2019-09-14 16:43:33,湖南省,2007,新化县,LDIXH-MeiShanSiWeiZhanNL-FWHE418876PT,,LDIXH-MeiShanSiWeiZhanNL-FWHE418876PT,,PLMN-PLMN/MRBTS-418876/LNBTS-418876/LNMME-0,已清除,2094973968,eNodeB,诺基亚,1568477964,1449,61
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,9280099DAEB7E45EE05351801DAC8BE4,2019-09-14 16:21:33,2019-09-18 12:13:55,湖南省,2009,凤凰县,凤凰腊尔山C网基站*,,凤凰县腊尔山镇夺西村无线机房,,,已清除,2094893850,监控设备,鑫天兴,1568478093,330742,81
标准,1,5,929,929,eNodeB退服告警,-507,,MAJOR,BTS3900 V100R012C10,设备原始告警,,,2,0103-007-006-10-000266,基站退服,话务处理,设备退服,无影响,业务受影响,eNodeB退服告警,,,否,是,-507_系统派生_1213734,2019-09-14 16:22:28,2019-09-14 17:58:42,湖南省,2012,新田县,永州新田刘家山拉远站HL-D3900290270PT,,永州新田刘家山拉远站HL-D3900290270PT,,"NeType: BTS3900 LTE| NeLocation: 永州| vendor: 华为| neName: 永州新田刘家山拉远站HL-D3900290270PT| alarmName: 小区不可用告警| alarmLocation: eNodeB名称=永州新田刘家山拉远站HL-D3900290270PT, 本地小区标识=132, 小区双工模式=TDD, NB-IoT小区指示=FALSE, 小区名称=永州新田刘家山拉远站HLD3900290270PT-132, eNodeB标识=290270, 小区标识=132, 具体问题=射频单元异常| appendInfo: 基站制式=L, 影响制式=L, 部署标识=NULL, 累计时长(s)=90, eNodeBId=290270",已清除,2094908301,eNodeB,华为,1568478148,5774,249
标准,1,5,929,929,eNodeB退服告警,-507,,MAJOR,BTS3900 V100R012C10,设备原始告警,,,2,0103-007-006-10-000266,基站退服,话务处理,设备退服,无影响,业务受影响,eNodeB退服告警,,,否,是,-507_系统派生_1213733,2019-09-14 16:22:31,2019-09-14 19:21:35,湖南省,2012,宁远县,永州宁远上洞铺HL-D3900995117PT,,永州宁远上洞铺HL-D3900995117PT,,"NeType: BTS3900 LTE| NeLocation: 永州| vendor: 华为| neName: 永州宁远上洞铺HL-D3900995117PT| alarmName: 小区不可用告警| alarmLocation: eNodeB名称=永州宁远上洞铺HL-D3900995117PT, 本地小区标识=133, 小区双工模式=TDD, NB-IoT小区指示=FALSE, 小区名称=永州宁远上洞铺HLD3900995117PT-133, eNodeB标识=995117, 小区标识=133, 具体问题=射频单元异常| appendInfo: 基站制式=L, 影响制式=L, 部署标识=NULL, 累计时长(s)=90, eNodeBId=995117",已清除,2094908269,eNodeB,华为,1568478151,10744,249
标准,1,15,929,929,BASE STATION FAULTY,7650,,1,TL15A/TL16A,设备原始告警,,,2,0103-002-006-10-000025,无线侧设备,操作维护,日志告警,设备全阻,业务全阻,基站退服,,,否,是,3456507_10.154.20.68,2019-09-14 16:24:31,2019-09-14 16:58:36,湖南省,2012,东安县,yozdonganyanheluweizhanNL-FW2FA421522PT,,yozdonganyanheluweizhanNL-FW2FA421522PT,,PLMN-PLMN/MRBTS-421522/LNBTS-421522,已清除,2094904429,eNodeB,诺基亚,1568478271,2045,47
标准,1,5,929,929,eNodeB退服告警,-507,,MAJOR,BTS3900 V100R012C10,设备原始告警,,,2,0103-007-006-10-000266,基站退服,话务处理,设备退服,无影响,业务受影响,eNodeB退服告警,,,否,是,-507_系统派生_1213738,2019-09-14 16:27:15,2019-09-14 16:35:39,湖南省,2002,茶陵县,株洲茶陵城北汽车站小区室分HL-D3900254902TF,,株洲茶陵城北汽车站小区室分HL-D3900254902TF,,"NeType: BTS3900 LTE| NeLocation: 株洲| vendor: | neName: 株洲茶陵城北汽车站小区室分HL-D3900254902TF| alarmName: 小区不可用告警| alarmLocation: eNodeB名称=株洲茶陵城北汽车站小区室分HL-D3900254902TF, 本地小区标识=131, 小区双工模式=TDD, NB-IoT小区指示=FALSE, 小区名称=株洲茶陵城北汽车站小区室分HLD3900254902TF-131, eNodeB标识=254902, 小区标识=131, 具体问题=射频单元异常| appendInfo: 基站制式=L, 影响制式=L, 部署标识=NULL, 累计时长(s)=90, eNodeBId=254902",已清除,2094923548,eNodeB,华为,1568478435,504,249
标准,1,5,929,929,eNodeB退服告警,-507,,MAJOR,BTS3900 V100R012C10,设备原始告警,,,2,0103-007-006-10-000266,基站退服,话务处理,设备退服,无影响,业务受影响,eNodeB退服告警,,,否,是,-507_系统派生_1213737,2019-09-14 16:27:24,2019-09-14 16:36:19,湖南省,2002,茶陵县,株洲茶陵虎山商住楼室分HL-D3900396624TF,,株洲茶陵虎山商住楼室分HL-D3900396624TF,,"NeType: BTS3900 LTE| NeLocation: 株洲| vendor: | neName: 株洲茶陵虎山商住楼室分HL-D3900396624TF| alarmName: 小区不可用告警| alarmLocation: eNodeB名称=株洲茶陵虎山商住楼室分HL-D3900396624TF, 本地小区标识=71, 小区双工模式=TDD, NB-IoT小区指示=FALSE, 小区名称=株洲茶陵虎山商住楼室分HLD3900396624TF-71, eNodeB标识=396624, 小区标识=71, 具体问题=射频单元异常| appendInfo: 基站制式=L, 影响制式=L, 部署标识=NULL, 累计时长(s)=90, eNodeBId=396624",已清除,2094923492,eNodeB,华为,1568478444,535,249
标准,1,5,929,929,基站S1控制面传输中断告警,29213,,CRITICAL,BTS3900BTS5900 V100R013C10SPC150,设备原始告警,,,1,0103-007-006-10-000255,"当基站同一运营商下所有承载S1Interface的SCTP链路（链路个数不少于2条，且不包括IOPS特性使用的S1Interface的SCTP链路）状态异常，产生此告警。该告警产生时,该运营商已产生的S1接口故障和承载S1接口的SCTP故障告警会恢复。当基站同一运营商下有一条承载S1Interface的SCTP链路(不包括IOPS特性使用的S1Interface的SCTP链路)状态恢复时，且该状态持续90秒（默认）一直可用时，则上报告警恢复。",话务处理,链路故障,设备全阻,业务受影响,基站S1控制面传输中断告警,,,否,否,109261083_10.154.17.139,2019-09-14 16:30:10,2019-09-14 17:07:30,湖南省,2012,双牌县,永州双牌纱帽岭HL-D3900290476PT,,永州双牌纱帽岭HL-D3900290476PT,,"NeType: BTS3900 LTE| NeLocation: 永州| vendor: 华为| neName: 永州双牌纱帽岭HL-D3900290476PT| alarmName: 基站S1控制面传输中断告警| alarmLocation: eNodeB名称=永州双牌纱帽岭HL-D3900290476PT, 运营商索引=0| appendInfo: 基站制式=L, 影响制式=L, 部署标识=NULL, 累计时长(s)=90, eNodeBId=290476",已清除,2095062616,eNodeB,华为,1568478610,2240,131
标准,1,5,929,929,eNodeB退服告警,-507,,MAJOR,BTS3900 V100R012C10,设备原始告警,,,2,0103-007-006-10-000266,基站退服,话务处理,设备退服,无影响,业务受影响,eNodeB退服告警,,,否,是,-507_系统派生_1213743,2019-09-14 16:32:05,2019-09-14 17:44:27,湖南省,2012,东安县,永州东安骆家寨村HL-D3900995200PT,,永州东安骆家寨村HL-D3900995200PT,,"NeType: BTS3900 LTE| NeLocation: 永州| vendor: 华为| neName: 永州东安骆家寨村HL-D3900995200PT| alarmName: 小区不可用告警| alarmLocation: eNodeB名称=永州东安骆家寨村HL-D3900995200PT, 本地小区标识=133, 小区双工模式=TDD, NB-IoT小区指示=FALSE, 小区名称=永州东安骆家寨村HLD3900995200PT-133, eNodeB标识=995200, 小区标识=133, 具体问题=射频单元异常| appendInfo: 基站制式=L, 影响制式=L, 部署标识=NULL, 累计时长(s)=90, eNodeBId=995200",已清除,2094945406,eNodeB,华为,1568478725,4342,249
标准,6,25,1400,32004,SPI_LOS,1,,1,V2.0 R5 Build04.20.05.28 sp10,设备原始告警,40Gbit/s,,2,0401-024-031-10-000003,SDH物理接口信号丢失（STM-256信号）,通信,端口,无影响,可能业务受影响,SPI_LOS,,,是,否,CEZ-OTNM2000-1-P_69899_/rack=263425/shelf=1/slot=1034/port=1_SPI_LOS_2019-09-14 16:34:05,2019-09-14 16:34:05,2019-09-14 17:32:36,湖南省,2004,北湖区,郴州技术监督局 [17-11],,郴州技术监督局 [17-11]-1-0a-O155_2B-01,,CEZ-OTNM2000-1-P:69899:/rack=263425/shelf=1/slot=1034/port=1,已清除,2094939182,SDH,烽火,1568478845,3511,5
标准,1,15,929,929,BASE STATION FAULTY,76503080,,1,TL15A/TL16A,设备原始告警,,,2,0103-002-006-10-000577,当基站的参考时钟监控功能没有收到同步参考信号的时候产生该告警。如果最高级别同步源(1PPS)存在，不管低级别的同步源的状态是什么，该告警均不产生,话务处理,GPS天线故障,设备全阻,业务全阻,7650基站退服:基站参考时钟丢失,,,否,否,3457011_10.154.20.68,2019-09-14 16:36:46,2019-09-14 17:05:24,湖南省,2012,宁远县,yozningyuanxingheguojishifenNL-FSIH400914TF,,yozningyuanxingheguojishifenNL-FSIH400914TF,,PLMN-PLMN/MRBTS-400914/LNBTS-400914,已清除,2094949683,eNodeB,诺基亚,1568479006,1718,47
标准,1,15,929,929,NE3SWS AGENT NOT RESPONDING TO REQUESTS,9047,,1,TL18&SRAN18&TL18A&SRAN18A,设备原始告警,,,2,0103-002-006-10-003426,未收到网元告警,输入输出外部设备,外部告警,设备全阻,业务全阻,未收到网元告警,,,否,否,1043698_10.154.26.177,2019-09-14 16:38:41,2019-09-14 16:49:33,湖南省,2011,通道县,huhtdzhongtuangaosuNBNF-AirScale408773PT,,huhtdzhongtuangaosuNBNF-AirScale408773PT,,PLMN-PLMN/MRBTS-408773,已清除,2094956054,eNodeB,诺基亚,1568479121,652,33
标准,6,5,1403,32004,MUT_LOS,1,,1,U2000V2R16,设备原始告警,速率无关,资源未取到,1,0403-007-033-10-000058,传输告警,通信,端口,无影响,可能业务受影响,MUT_LOS,,,否,否,ZZH-U2000-21-P_70176514,2019-09-14 16:40:29,2019-09-14 20:01:53,湖南省,2002,炎陵县,1075-炎陵县桃源洞(炎陵县乡镇汇聚环)-OTN,,1075-炎陵县桃源洞(炎陵县乡镇汇聚环)-OTN-1-2子架-03-F2OBU(3053)-04,,ZZH-U2000-21-P:525363:/rack=1/shelf=525363/slot=203/domain=wdm/port=4,已清除,2094962941,OTN,华为,1568479229,12084,22
标准,6,5,1403,32004,MUT_LOS,1,,1,U2000V2R16,设备原始告警,速率无关,OA盘,1,0403-007-033-10-000058,传输告警,通信,端口,无影响,可能业务受影响,MUT_LOS,,,是,否,ZZH-U2000-21-P_70176558,2019-09-14 16:40:48,2019-09-14 18:41:53,湖南省,2002,炎陵县,1073-炎陵县沔渡(炎陵县乡镇汇聚环)-OTN,,1073-炎陵县沔渡(炎陵县乡镇汇聚环)-OTN-1-0-4-TNF2OBU (TNF2OBU01)-1,,ZZH-U2000-21-P:525361:/rack=1/shelf=525361/slot=4/domain=wdm/port=1,已清除,2094964175,OTN,华为,1568479248,7265,22
标准,1,5,929,929,BBU IR接口异常告警,26324,,MAJOR,BTS3900BTS5900 V100R013C10SPC150,设备原始告警,,,2,0103-007-006-10-000160,当BBU与下级射频单元间的链路（链路层）数据收发异常时，产生此告警。当该链路数据收发正常后，且该状态持续1.5分钟（默认）时，则上报告警恢复。告警产生和恢复的时长可以通过SET ALMFILTER命令进行设置。,信令与IP,链路故障,设备局部故障,业务受影响,BBU IR接口异常告警,,,否,否,151548022_10.154.17.19,2019-09-14 16:43:06,2019-09-15 10:59:05,湖南省,2003,祁东县,衡阳祁东县交通国际大酒店HL-D3900776653TF,,衡阳祁东县交通国际大酒店HL-D3900776653TF,,"NeType: BTS3900 LTE| NeLocation: 衡阳| vendor: | neName: 衡阳祁东县交通国际大酒店HL-D3900776653TF| alarmName: BBU IR接口异常告警| alarmLocation: 柜号=0, 框号=0, 槽号=4, 端口号=1, 单板类型=UBBP, 具体问题=IR接口接收异常| appendInfo: 基站制式=L, 影响制式=L, 部署标识=NULL, 累计时长(s)=90, eNodeBId=776653",已清除,2095024174,eNodeB,华为,1568479386,65759,55
